EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NORWAY, JAN MAYEN (STAID: 189).
Blended and updated with sources: 114682 901001 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
114682,19930122,   64,    0
114682,19930123,   46,    0
114682,19930124,  171,    0
114682,19930125,  163,    0
114682,19930126,  134,    0
114682,19930127,   55,    0
114682,19930128,   93,    0
114682,19930129,   74,    0
114682,19930130,  141,    0
114682,19930131,  104,    0
114682,19930201,  135,    0
114682,19930202,  136,    0
114682,19930203,   98,    0
114682,19930204,  137,    0
114682,19930205,  106,    0
114682,19930206,   29,    0
114682,19930207,   48,    0
114682,19930208,  101,    0
114682,19930209,   60,    0
114682,19930210,   72,    0
114682,19930211,   26,    0
114682,19930212,   87,    0
114682,19930213,   72,    0
114682,19930214,   70,    0
114682,19930215,   86,    0
114682,19930216,   48,    0
114682,19930217,   72,    0
114682,19930218,   96,    0
114682,19930219,   62,    0
114682,19930220,  113,    0
114682,19930221,   75,    0
114682,19930222,   87,    0
114682,19930223,   91,    0
114682,19930224,  112,    0
114682,19930225,  148,    0
114682,19930226,  129,    0
114682,19930227,   91,    0
114682,19930228,  118,    0
114682,19930301,   32,    0
114682,19930302,  111,    0
114682,19930303,   82,    0
114682,19930304,   32,    0
114682,19930305,   76,    0
114682,19930306,  108,    0
114682,19930307,   53,    0
114682,19930308,   31,    0
114682,19930309,   98,    0
114682,19930310,   72,    0
114682,19930311,   55,    0
114682,19930312,   36,    0
114682,19930313,   92,    0
114682,19930314,  118,    0
114682,19930315,  108,    0
114682,19930316,   62,    0
114682,19930317,   65,    0
114682,19930318,  156,    0
114682,19930319,   61,    0
114682,19930320,   57,    0
114682,19930321,   62,    0
114682,19930322,   46,    0
114682,19930323,   98,    0
114682,19930324,   94,    0
114682,19930325,   29,    0
114682,19930326,   34,    0
114682,19930327,  101,    0
114682,19930328,   80,    0
114682,19930329,  103,    0
114682,19930330,   68,    0
114682,19930331,   84,    0
114682,19930401,   34,    0
114682,19930402,   39,    0
114682,19930403,   32,    0
114682,19930404,    0,    0
114682,19930405,   31,    0
114682,19930406,   39,    0
114682,19930407,    5,    0
114682,19930408,    0,    0
114682,19930409,   22,    0
114682,19930410,   48,    0
114682,19930411,   34,    0
114682,19930412,   67,    0
114682,19930413,   57,    0
114682,19930414,   55,    0
114682,19930415,  115,    0
114682,19930416,  106,    0
114682,19930417,  111,    0
114682,19930418,   77,    0
114682,19930419,   22,    0
114682,19930420,   24,    0
114682,19930421,   62,    0
114682,19930422,   41,    0
114682,19930423,   45,    0
114682,19930424,   79,    0
114682,19930425,   62,    0
114682,19930426,   82,    0
114682,19930427,   96,    0
114682,19930428,   53,    0
114682,19930429,   48,    0
114682,19930430,   60,    0
114682,19930501,   86,    0
114682,19930502,   91,    0
114682,19930503,   41,    0
114682,19930504,   94,    0
114682,19930505,   55,    0
114682,19930506,   45,    0
114682,19930507,   44,    0
114682,19930508,   26,    0
114682,19930509,   96,    0
114682,19930510,   39,    0
114682,19930511,   67,    0
114682,19930512,   80,    0
114682,19930513,   69,    0
114682,19930514,  146,    0
114682,19930515,  115,    0
114682,19930516,   89,    0
114682,19930517,  110,    0
114682,19930518,  103,    0
114682,19930519,   52,    0
114682,19930520,   74,    0
114682,19930521,   65,    0
114682,19930522,   36,    0
114682,19930523,  110,    0
114682,19930524,   93,    0
114682,19930525,  112,    0
114682,19930526,   12,    0
114682,19930527,   86,    0
114682,19930528,  118,    0
114682,19930529,  115,    0
114682,19930530,   70,    0
114682,19930531,   94,    0
114682,19930601,   94,    0
114682,19930602,   41,    0
114682,19930603,   31,    0
114682,19930604,   31,    0
114682,19930605,   70,    0
114682,19930606,   22,    0
114682,19930607,   17,    0
114682,19930608,   26,    0
114682,19930609,   23,    0
114682,19930610,   31,    0
114682,19930611,   38,    0
114682,19930612,   27,    0
114682,19930613,  106,    0
114682,19930614,   91,    0
114682,19930615,   48,    0
114682,19930616,   55,    0
114682,19930617,   51,    0
114682,19930618,   79,    0
114682,19930619,   62,    0
114682,19930620,   94,    0
114682,19930621,   82,    0
114682,19930622,   96,    0
114682,19930623,  108,    0
114682,19930624,   24,    0
114682,19930625,   16,    0
114682,19930626,   55,    0
114682,19930627,   41,    0
114682,19930628,   15,    0
114682,19930629,   48,    0
114682,19930630,   28,    0
114682,19930701,   24,    0
114682,19930702,   29,    0
114682,19930703,   22,    0
114682,19930704,  118,    0
114682,19930705,   43,    0
114682,19930706,   41,    0
114682,19930707,   45,    0
114682,19930708,  142,    0
114682,19930709,   72,    0
114682,19930710,  129,    0
114682,19930711,  123,    0
114682,19930712,   31,    0
114682,19930713,   34,    0
114682,19930714,   91,    0
114682,19930715,   58,    0
114682,19930716,   10,    0
114682,19930717,  140,    0
114682,19930718,  163,    0
114682,19930719,   94,    0
114682,19930720,   41,    0
114682,19930721,   24,    0
114682,19930722,   31,    0
114682,19930723,   16,    0
114682,19930724,   29,    0
114682,19930725,   45,    0
114682,19930726,  159,    0
114682,19930727,   74,    0
114682,19930728,   63,    0
114682,19930729,   34,    0
114682,19930730,    8,    0
114682,19930731,   22,    0
114682,19930801,   64,    0
114682,19930802,  125,    0
114682,19930803,   62,    0
114682,19930804,   19,    0
114682,19930805,   67,    0
114682,19930806,   74,    0
114682,19930807,   53,    0
114682,19930808,  139,    0
114682,19930809,  152,    0
114682,19930810,   84,    0
114682,19930811,   32,    0
114682,19930812,   58,    0
114682,19930813,   48,    0
114682,19930814,   17,    0
114682,19930815,   51,    0
114682,19930816,   69,    0
114682,19930817,   24,    0
114682,19930818,   38,    0
114682,19930819,   34,    0
114682,19930820,   38,    0
114682,19930821,   19,    0
114682,19930822,  113,    0
114682,19930823,   34,    0
114682,19930824,    7,    0
114682,19930825,   24,    0
114682,19930826,   36,    0
114682,19930827,   29,    0
114682,19930828,   31,    0
114682,19930829,  110,    0
114682,19930830,   12,    0
114682,19930831,  103,    0
114682,19930901,   86,    0
114682,19930902,   55,    0
114682,19930903,   60,    0
114682,19930904,   48,    0
114682,19930905,   50,    0
114682,19930906,   24,    0
114682,19930907,   38,    0
114682,19930908,   31,    0
114682,19930909,   15,    0
114682,19930910,    3,    0
114682,19930911,    2,    0
114682,19930912,   14,    0
114682,19930913,   55,    0
114682,19930914,   89,    0
114682,19930915,   65,    0
114682,19930916,   48,    0
114682,19930917,   29,    0
114682,19930918,   21,    0
114682,19930919,   14,    0
114682,19930920,   10,    0
114682,19930921,   77,    0
114682,19930922,   79,    0
114682,19930923,   63,    0
114682,19930924,   58,    0
114682,19930925,   26,    0
114682,19930926,   43,    0
114682,19930927,   69,    0
114682,19930928,   60,    0
114682,19930929,   39,    0
114682,19930930,   26,    0
114682,19931001,   77,    0
114682,19931002,   94,    0
114682,19931003,   48,    0
114682,19931004,  108,    0
114682,19931005,   96,    0
114682,19931006,   24,    0
114682,19931007,   44,    0
114682,19931008,   75,    0
114682,19931009,   74,    0
114682,19931010,   31,    0
114682,19931011,   84,    0
114682,19931012,  110,    0
114682,19931013,   62,    0
114682,19931014,   81,    0
114682,19931015,   86,    0
114682,19931016,   41,    0
114682,19931017,   34,    0
114682,19931018,   64,    0
114682,19931019,  103,    0
114682,19931020,   46,    0
114682,19931021,  113,    0
114682,19931022,   50,    0
114682,19931023,   89,    0
114682,19931024,   26,    0
114682,19931025,    2,    0
114682,19931026,   72,    0
114682,19931027,   82,    0
114682,19931028,    7,    0
114682,19931029,   50,    0
114682,19931030,   70,    0
114682,19931031,  106,    0
114682,19931101,   27,    0
114682,19931102,   53,    0
114682,19931103,   19,    0
114682,19931104,   22,    0
114682,19931105,   84,    0
114682,19931106,   69,    0
114682,19931107,   65,    0
114682,19931108,   53,    0
114682,19931109,  108,    0
114682,19931110,  118,    0
114682,19931111,   86,    0
114682,19931112,   62,    0
114682,19931113,   98,    0
114682,19931114,   53,    0
114682,19931115,   91,    0
114682,19931116,   82,    0
114682,19931117,   58,    0
114682,19931118,  127,    0
114682,19931119,   45,    0
114682,19931120,   77,    0
114682,19931121,   97,    0
114682,19931122,   53,    0
114682,19931123,  111,    0
114682,19931124,   72,    0
114682,19931125,   46,    0
114682,19931126,  110,    0
114682,19931127,  106,    0
114682,19931128,   86,    0
114682,19931129,   84,    0
114682,19931130,  123,    0
114682,19931201,   46,    0
114682,19931202,   70,    0
114682,19931203,   17,    0
114682,19931204,   99,    0
114682,19931205,   94,    0
114682,19931206,   81,    0
114682,19931207,   64,    0
114682,19931208,   45,    0
114682,19931209,   36,    0
114682,19931210,  101,    0
114682,19931211,  149,    0
114682,19931212,   33,    0
114682,19931213,  117,    0
114682,19931214,   82,    0
114682,19931215,  105,    0
114682,19931216,  103,    0
114682,19931217,   72,    0
114682,19931218,   60,    0
114682,19931219,  175,    0
114682,19931220,  139,    0
114682,19931221,  123,    0
114682,19931222,   79,    0
114682,19931223,   80,    0
114682,19931224,   27,    0
114682,19931225,   33,    0
114682,19931226,   24,    0
114682,19931227,   72,    0
114682,19931228,   38,    0
114682,19931229,   67,    0
114682,19931230,   86,    0
114682,19931231,   86,    0
114682,19940101,   93,    0
114682,19940102,  101,    0
114682,19940103,   75,    0
114682,19940104,   93,    0
114682,19940105,   96,    0
114682,19940106,  125,    0
114682,19940107,  113,    0
114682,19940108,   74,    0
114682,19940109,   87,    0
114682,19940110,  115,    0
114682,19940111,   34,    0
114682,19940112,   91,    0
114682,19940113,   53,    0
114682,19940114,   72,    0
114682,19940115,   93,    0
114682,19940116,   70,    0
114682,19940117,   26,    0
114682,19940118,  127,    0
114682,19940119,   53,    0
114682,19940120,   34,    0
114682,19940121,   67,    0
114682,19940122,   67,    0
114682,19940123,  161,    0
114682,19940124,  144,    0
114682,19940125,  130,    0
114682,19940126,  101,    0
114682,19940127,  161,    0
114682,19940128,   62,    0
114682,19940129,   71,    0
114682,19940130,   53,    0
114682,19940131,   87,    0
114682,19940201,   70,    0
114682,19940202,   50,    0
114682,19940203,    3,    0
114682,19940204,    7,    0
114682,19940205,   41,    0
114682,19940206,   82,    0
114682,19940207,   15,    0
114682,19940208,   38,    0
114682,19940209,   40,    0
114682,19940210,   51,    0
114682,19940211,   62,    0
114682,19940212,   64,    0
114682,19940213,  125,    0
114682,19940214,   29,    0
114682,19940215,   12,    0
114682,19940216,    7,    0
114682,19940217,   69,    0
114682,19940218,   82,    0
114682,19940219,    0,    0
114682,19940220,   36,    0
114682,19940221,   29,    0
114682,19940222,   62,    0
114682,19940223,   86,    0
114682,19940224,   89,    0
114682,19940225,   33,    0
114682,19940226,   16,    0
114682,19940227,   32,    0
114682,19940228,   45,    0
114682,19940301,   98,    0
114682,19940302,   87,    0
114682,19940303,   29,    0
114682,19940304,   70,    0
114682,19940305,  151,    0
114682,19940306,  117,    0
114682,19940307,   22,    0
114682,19940308,  134,    0
114682,19940309,  206,    0
114682,19940310,   72,    0
114682,19940311,   74,    0
114682,19940312,   75,    0
114682,19940313,  135,    0
114682,19940314,  159,    0
114682,19940315,   44,    0
114682,19940316,  158,    0
114682,19940317,  113,    0
114682,19940318,  125,    0
114682,19940319,  168,    0
114682,19940320,  112,    0
114682,19940321,   63,    0
114682,19940322,  146,    0
114682,19940323,  108,    0
114682,19940324,  118,    0
114682,19940325,   77,    0
114682,19940326,   74,    0
114682,19940327,   62,    0
114682,19940328,  101,    0
114682,19940329,   64,    0
114682,19940330,  134,    0
114682,19940331,   96,    0
114682,19940401,   75,    0
114682,19940402,   53,    0
114682,19940403,   26,    0
114682,19940404,   43,    0
114682,19940405,   62,    0
114682,19940406,   88,    0
114682,19940407,   79,    0
114682,19940408,   79,    0
114682,19940409,  110,    0
114682,19940410,   45,    0
114682,19940411,  103,    0
114682,19940412,   33,    0
114682,19940413,   57,    0
114682,19940414,   72,    0
114682,19940415,   98,    0
114682,19940416,   39,    0
114682,19940417,   24,    0
114682,19940418,  116,    0
114682,19940419,  113,    0
114682,19940420,  128,    0
114682,19940421,   96,    0
114682,19940422,   98,    0
114682,19940423,   41,    0
114682,19940424,   92,    0
114682,19940425,   87,    0
114682,19940426,   98,    0
114682,19940427,   17,    0
114682,19940428,  110,    0
114682,19940429,   96,    0
114682,19940430,   38,    0
114682,19940501,   38,    0
114682,19940502,   34,    0
114682,19940503,   67,    0
114682,19940504,   29,    0
114682,19940505,   48,    0
114682,19940506,   76,    0
114682,19940507,   19,    0
114682,19940508,   12,    0
114682,19940509,   19,    0
114682,19940510,   14,    0
114682,19940511,   29,    0
114682,19940512,   22,    0
114682,19940513,   48,    0
114682,19940514,   43,    0
114682,19940515,   19,    0
114682,19940516,   36,    0
114682,19940517,    5,    0
114682,19940518,   80,    0
114682,19940519,   14,    0
114682,19940520,   86,    0
114682,19940521,   19,    0
114682,19940522,   39,    0
114682,19940523,   36,    0
114682,19940524,   93,    0
114682,19940525,   50,    0
114682,19940526,   29,    0
114682,19940527,   79,    0
114682,19940528,   26,    0
114682,19940529,   38,    0
114682,19940530,   69,    0
114682,19940531,   79,    0
114682,19940601,   44,    0
114682,19940602,   71,    0
114682,19940603,   36,    0
114682,19940604,   52,    0
114682,19940605,   24,    0
114682,19940606,   58,    0
114682,19940607,   65,    0
114682,19940608,   43,    0
114682,19940609,   38,    0
114682,19940610,   58,    0
114682,19940611,   75,    0
114682,19940612,   79,    0
